Commit SHA,Author,Date,Commit Message
d3c03380b0db68568fc960ef05e03ad82e506ac8,Isao Kozakai,2021-06-16,[OE-1594] Change the way to judge if active (#809)
de8d52303a020d9c409f6d8648bfe35173f25ab4,Svetlana Ivanova,2021-06-14,[OE-1601] Update postcss dependencies to latest (#807)
c5510d01a34d1b3b3bd7e98beacec8cb8ea3fbf3,Isao Kozakai,2021-06-14,"[OE-1513,OE-1515] As PO I want company to be switched to paid plan moment it has more than 3 partners (#805)"
76f962570871b9279fa2c925b994ad3c52e100c7,,2021-06-14,Update dependencies to latest (#806)
2be4014946083ca0a9fb9ffb298d326d80c1a129,Isao Kozakai,2021-06-10,[OE-1612] Remove unnecessary style definition (#804)
f285c680a5553dcd1733b0c8aa97b7fbf25e4c19,Isao Kozakai,2021-06-10,[OE-1612] Add spaces to the user name in RemoveInvitation (#803)
dc0aa0905f845e450aef5136fb1f045adaa60ca1,Isao Kozakai,2021-06-10,[OE-1612] Add spaces to both ends of the user name (#802)
c372242b63f4a2d8fcdfd8eed0aa98c46b7be82a,Isao Kozakai,2021-06-10,[OE-1612] As owner role no function to delete admin and user roles (#801)
4e41a090f3fd83177f420c39926ad246503fe885,,2021-06-08,Update dependencies to latest (#797)
c4de2f0274ade62742442aca533607161fea1752,Isao Kozakai,2021-06-08,[OE-1526] Add email functions (#755)
293a3f68527e5649e264796c5d7a0d09f2d222d0,Isao Kozakai,2021-06-08,[OE-1562] Add a percent sign (#800)
ccec8c377483eadcce57e8cfc90a7879315c05b5,Viatcheslav Ivanov,2021-06-07,[OE-1603] Create new Flex Printing capability (#796)
134b3ee3fab001899a151afc400e8809f65f319f,Isao Kozakai,2021-06-07,[OE-1562] Correct the behavior (#799)
c738013d5f92d2a00e9201e4f2a52a3a5bcb8443,Isao Kozakai,2021-06-07,[OE-1607] Revise the merge (#798)
a9be499b8bb2986422bb45d9db077aa70577ad45,Isao Kozakai,2021-06-04,"[OE-1561,OE-1562] Add EditSellingTermsDialog and ViewBuyingTermsDialog (#794)"
94549deeec3801291ac5c383cda0ed834c0b7def,Isao Kozakai,2021-06-04,[OE-1607] Change to use hasCreditTerms to show if having terms or not (#795)
e90dec3c1be3b590a31ffbe9913bd020854a1e03,Isao Kozakai,2021-06-02,add a new option to materialTypes (#793)
3fc38b31d4a5a3bc8f1b1e56ac72779ae4a3a02c,,2021-06-01,"update dependencies (#791)

* update dependencies

* revert

Co-authored-by: Omnae Bot <github-bot@omnae.com>
Co-authored-by: Viatcheslav Ivanov <slava.eth@gmail.com>"
5cdde00908eaa78104308d25f6a938747cb488ba,Isao Kozakai,2021-06-01,Correct the path for draft PO stepper for creation (#792)
5da884dd9279045b9a8d82d87641e1a6134766c3,Carlos Renato Salim Campos,2021-05-31,[OE-1584] Fix Sidebar (#789)
6516acc8be15551131cda335a334d07b205fd1af,Isao Kozakai,2021-05-31,[OE-1565] Fix the loading issue (#790)
6017eb557411cb054fdf73f2c2926c6f7039c43b,Carlos Renato Salim Campos,2021-05-28,[OE-1590] Update chip component (#786)
c38b81e28cf8277f6e9beff03d3c7fb95f7e4675,Carlos Renato Salim Campos,2021-05-28,[OE-1589] Update Links (#781)
4797afa9610d15828052471e80b4d16cd1e993f5,Isao Kozakai,2021-05-28,[OE-1565] As designer I want PO Creation -> product select to show results by default (#782)
887f07292f2014dee0ee51b33f7a81d36199e1e1,Carlos Renato Salim Campos,2021-05-28,[OE-1587] Additional text updates (#785)
47489f20ae2e7c72b9e95b95f48d3a487c5369ad,Carlos Renato Salim Campos,2021-05-28,[OE-1588] Fix list and Side/top bar (#788)
1422f9b808c41307e8548ad07d9f8ad9fd40eb89,Carlos Renato Salim Campos,2021-05-28,[OE-1581] Fix Blue Border (#787)
8c3325ea9fd0268c7c284db72ef1ef12ba61b962,Carlos Renato Salim Campos,2021-05-28,[OE-1588] Update fontsize (#784)
0e75ea14cba5e2077c095455895855bfe521df1a,Carlos Renato Salim Campos,2021-05-28,[OE-1581] Page Status Bar (#783)
79c53b77f28fe67db2d7c669283c39861891506c,Carlos Renato Salim Campos,2021-05-28,[OE-1585] Update breadcrumb/stepper component (#779)
969fc413470191c996e78f96804af2ab45c348f9,Isao Kozakai,2021-05-27,[OE-1579] Remove the validation for minimum quantities (#774)
a40221a6f64c9848b7dc830be682a5ac6132c52c,Carlos Renato Salim Campos,2021-05-27,"[OE-1581, OE-1586] Change Page & Page Header (#776)"
644b9d69bdaafbb8e14e4419db9e3b52193ef6d1,Carlos Renato Salim Campos,2021-05-27,[OE-1582] Update top navigation component (#777)
f721c5b61d860790e669aced9f00d793b4561917,Isao Kozakai,2021-05-27,[OE-1337] As vendor I want to change PO credit relationship terms with customer when reviewing PO (#763)
f990887ff8df0ff81034a2e2a2ec286a7831f381,Carlos Renato Salim Campos,2021-05-27,[OE-1584] Update side navigation component (#778)
038b8da503ffcf22b94ddaa822184cf8f8f74267,Carlos Renato Salim Campos,2021-05-27,Include Terms[OE-1536] Include Terms
7e534ccf374749df4e3c4e0ece61144b38f7c375,Carlos Renato Salim Campos,2021-05-26,Validate PO CompletedAt (#773)
23079587872803fea57275796c8be565007704eb,Carlos Renato Salim Campos,2021-05-26,[OE-1567] Verify the correct mode (#772)
400d6abc56b656c2e890d0d8e2bdbe0b7da544b1,Carlos Renato Salim Campos,2021-05-26,[OE-1555] Show Main Contact on PO Summary (#761)
9be91521982ad7096a719f53198ffce97dcb4534,Carlos Renato Salim Campos,2021-05-26,[OE-1567] Dashboard should show POs (#770)
056237fab00c542acb0e0aa162dc77142209808a,Isao Kozakai,2021-05-25,[OE-1216] Safari Signup Onboarding bugs (#769)
275dc0552e31e3eafa5f357d210e4c0b271baaca,Carlos Renato Salim Campos,2021-05-25,[OE-1518] Verify Payment Method (#764)
a36c40bc5243d0ea18807705ce5f56d71eff8554,Carlos Renato Salim Campos,2021-05-25,[OE-1519] Activate plan when partner is invited (#768)
b3a0c97c4e2e9afb963247bd47adee24ddb1d493,Isao Kozakai,2021-05-25,[OE-1564] Update all instances of Product names to use PartName+PartRevisionNumber instead (#766)
4ea73ef2a811b8f226667156855dc503b468d93e,,2021-05-25,Update dependencies (#767)
dc71ffa3e46439554c7ed0e2d9b8faa00f29b0f5,Carlos Renato Salim Campos,2021-05-21,[OE-1515] Set alert on user invitation (#765)
31a758722891424407bfd6b064a72d5944ad6bf7,Isao Kozakai,2021-05-21,[OE-1558] Remove legacy orders page route and components (#762)
6860ab27cf7346639085931909a1a17f28fe7f12,Viatcheslav Ivanov,2021-05-20,chore: disable legacy order flow
16f12f7817bc38581bface0a98e4eb0e03b6735c,Viatcheslav Ivanov,2021-05-19,chore: enable POs and new subscriptions in production
7ad3ab89eb421ea2ffe6b39a7bda7dac06e6a64e,Isao Kozakai,2021-05-19,[OE-1532] Fix the cancel button (#759)
80ae2bfd6e0571d0dfdb0aeda832facfde74b7cd,Carlos Renato Salim Campos,2021-05-19,[OE-1536] Update Terms (#760)
d02ddd2163ac038fd7023661b2b903af15e147eb,Viatcheslav Ivanov,2021-05-19,[OE-1532] Create NCR from PO. Bugs (#757)
f067ca35e3a4d516154c6f6c88f28f529285ac16,Viatcheslav Ivanov,2021-05-19,fix: partners page is blank
302e8f38bbe07a7e3531ecade73fed1fe6dc6f36,Isao Kozakai,2021-05-19,[OE-1550] PO Creation -> Shipping account dropdown is not showing newly created shipping account (#753)
ecaa32e390aef2f410635f8193034ba31e9f339d,Carlos Renato Salim Campos,2021-05-19,[OE-1551] Fix complete production Run date (#752)
32a058dbb49da6e5ca19a5507fe881ab0b20124d,Carlos Renato Salim Campos,2021-05-19,[OE-1551] Missing Completion Date for Production Runs (#751)
397e108943c8cb473f0753d3d5df57dbbb96a838,Carlos Renato Salim Campos,2021-05-19,[OE-1553] Fix Status (#756)
e8203f2a02585a1296172f915e161d1a40d7bf09,Carlos Renato Salim Campos,2021-05-19,[OE-1552] Change State (#754)
decc90251f845ed04d0d529a70da657dadacba26,Viatcheslav Ivanov,2021-05-18,[OE-1507] feature flag PO invoices section on Dashboard page
aad10c9f000dba9b5fe8b44f6f24c4c2ae3b440d,Viatcheslav Ivanov,2021-05-18,[OE-1507] feature flag PO invoicing options choice
0453282ccac6926c9a0ae82fbf26436dced69b83,Viatcheslav Ivanov,2021-05-18,chore: hide Credit Balances section from PO
f2b0c1a7e0ca4aa25e9e6a1b8a95da08c3ebff6e,Viatcheslav Ivanov,2021-05-18,chore: hide Credit Balances section from PO
d3de209d712f2f76d0c76f0221c2370e64f05a5d,Viatcheslav Ivanov,2021-05-18,chore: enable PO feature in Demo env
d363ca0461717155fc6090cb97cc6fca176a7c5b,Carlos Renato Salim Campos,2021-05-18,[OE-1515] Alert for more than 3 users. (#749)
694a187f7490940e040a3937d4b43c7a564a0f66,,2021-05-17,Update dependencies to latest (#746)
748b56a3797990dd179f514baf321406b94f7f80,Carlos Renato Salim Campos,2021-05-17,[OE-1519] Subscription message only after 3 partners (#748)
388f3419c14e594276831b8f75c429e386126ae4,Carlos Renato Salim Campos,2021-05-17,[OE-1542] Fix Language (#747)
6d37b6da0d244fd4e6f08c8b6d57795d14a854ca,Carlos Renato Salim Campos,2021-05-17,[OE-1519] I want to switch between paid plan (#744)
e8eb8c65042afaf2a6687a5d14f5362c7a77f2b3,Isao Kozakai,2021-05-14,[OE-1532] As customer I want to be able to create NCR from completed PO production run (#745)
3d1e73a86fc6951badcf4978c25b83f292e1dcb6,Carlos Renato Salim Campos,2021-05-14,[OE-1459] Fix restore Shipment (#743)
42d5105aa5763eac71f97af194bfa9f870c56597,Carlos Renato Salim Campos,2021-05-13,Show delete button (#742)
9a6365e8524baafa52a913e87bfdc8dbd8aa8d92,Isao Kozakai,2021-05-13,[OE-1512] Correct tax rate reset (#741)
4417eab596392a977b87b9a8d3a994480f52d8bf,Carlos Renato Salim Campos,2021-05-13,[OE-1459] Reset to original (#740)
71923078669687e574cbd3b5f2e15947c7f80573,Isao Kozakai,2021-05-13,[OE-1423] Customer should not be able to award RFQ to vendor with same product (#725)
b33bcd484d508624834ba5d587fe723681195f3f,Isao Kozakai,2021-05-13,[OE-1512] Add the button to edit tax rate and the tooltip for tax rate (#739)
8bcb26791931381de74ad463ef35f303d14e2afb,Carlos Renato Salim Campos,2021-05-12,"[OE-1336] Change currency position (#738)

* Fix currency position

* Lint"
0efdc33824fdd81bd647b4eeb4adb48d726d73ba,Isao Kozakai,2021-05-12,[OE-1512] Correct the error handling (#736)
c5fc5cc5b2ddece87a4fb81ab33d456474ca47d5,Carlos Renato Salim Campos,2021-05-12,[OE-1336] Complete Accept Order (#737)
29405bcad0142245b606bb65f9216749c7a0ecca,Carlos Renato Salim Campos,2021-05-11,[OE-1242] Only owner and admins manage subscription plans (#735)
14de63c3ff75a3e58a7a5ae3d58cb9247c10cefb,Carlos Renato Salim Campos,2021-05-11,[OE-1475] Only one Production Run for First Order (#734)
6339febea1098529a847784403b2c99615cbf22c,Carlos Renato Salim Campos,2021-05-11,[OE-1468] Show product name (#733)
be63ec1ab58f87e757e12c00abe4f2fbb2a579ae,Carlos Renato Salim Campos,2021-05-11,[OE-1459] Vendor uses his own account for new Shipment (#732)
0a4bb3a04925e459aafc8242ad96fd50d93f9bcc,Isao Kozakai,2021-05-11,[OE-1512] Fix updateCreditTerms (#731)
5050839a02051a4302e8e8d95e06600dafb4f1d9,Isao Kozakai,2021-05-10,[OE-1512] Fix bugs 1: Remove unnecessary code (#730)
b0124ac98db502ecd4d106f04b894010c6935be0,,2021-05-10,Update dependencies to latest (#729)
2032fbae7f36764fbd76a18c8651b2f8e0008d84,Carlos Renato Salim Campos,2021-05-10,[OE-1459] Include Address on Vendors Change Request (#728)
9edc898a0cc25e015e822bc5ce01c58ffea03a82,Carlos Renato Salim Campos,2021-05-10,[OE-1458] Vendor can only reduce quantity (#727)
a440df2f7a12178c04638f3cbb8eb91705a949ae,Isao Kozakai,2021-05-07,[OE-1512] As customer I want to edit PO tax rate during PO creation (#723)
353a4f64c0a1a2368d4319d17181a0572edc5e47,Carlos Renato Salim Campos,2021-05-07,[OE-1502] Fix DashBoard (#726)
9e2b038ff11790549452cc84692b4632fca27952,Isao Kozakai,2021-05-07,[OE-1480] Fix the default value assignment in VendorSelect (#724)
3cfd6b04a0bcfa34ce2b15483a09019803fbfa77,Carlos Renato Salim Campos,2021-05-06,[OE-1505] Update Invoices (#721)
1510a7243a6ffa5ceeb7668ac1072cff01226597,,2021-05-06,Update dependencies to latest (#706)
1562f52befc857593775e8a503c83f5d082116d8,Isao Kozakai,2021-05-06,Replace creditTerm with creditTerms (#720)
b73ea64594a8fbf1df27ce1e965fb3f2d72f17c8,Carlos Renato Salim Campos,2021-05-06,Change creditLimit to limit (#719)
c246da13b5d67e6ced56d96887dc20e5e7132bb7,Isao Kozakai,2021-05-06,[OE-1480] As customer I want taxes to be included in PO calculations  (#709)
ebacb6468b2fcee686254b67e8facd05e5195682,Carlos Renato Salim Campos,2021-05-05,Credit Terms  Fix (#718)
6f74061f5439f7f1d8919d60ac4ead95a9f7bb82,Carlos Renato Salim Campos,2021-05-05,[OE-1496] Create Invoices (#716)
a52d161c044e65e93c7600d4216a10a49f91971b,Carlos Renato Salim Campos,2021-05-05,[OE-1459] Select recent created account (#717)
6308c043d375cca3e4cce839f8985928251e11e9,Carlos Renato Salim Campos,2021-05-05,[OE-1458] Vendor requests a change after shipments creation (#715)
ee002340c4ca6d7249283307542980ff361ce4a4,Carlos Renato Salim Campos,2021-05-05,[OE-1475] Enable production run review (#714)
69551171e84fb0240680ec8c1a306751ef49401f,Carlos Renato Salim Campos,2021-05-05,[OE-1462] Fix Tooling Charge (#713)
b30cf70d169441619e1340058ba9e83bd42c9c68,Carlos Renato Salim Campos,2021-05-04,[OE-1459] Vendor can change Shipment (#711)
ac5549b050c3f4f3069c18ad077873dc8d39dc07,Carlos Renato Salim Campos,2021-05-04,[OE-1468] Fix text and CSS (#712)
0049ae6702c6b29cbe78ba8947c96ffee91036e5,Carlos Renato Salim Campos,2021-05-04,[OE-1457] Block Define Shipment when a change request exist (#710)
cd3ab8740e4cceb6cc720e4e9ef6b64c5b3f36da,Carlos Renato Salim Campos,2021-05-04,[OE-1468] Fix review number (#708)
50c608a741bc33f6920d3e5e185351d61c408a05,Isao Kozakai,2021-05-03,[OE-1424] User should be able to add existing product with same part number and revision (#700)
b26973774631fca2a6b941ac16a033e5b57f1bf4,Carlos Renato Salim Campos,2021-05-03,[OE-1457] PO should only one active change request (#707)
0069212b72efbdf3bad0f00cbdf7780b9e70a1b7,Carlos Renato Salim Campos,2021-05-03,[OE-1456] Remove text from Shipment Sent (#704)
4e276456c3b71d3b212d595def81ba1e8e3fc31a,Isao Kozakai,2021-05-01,[OE-1478] Remove MOQ validation when creating a legacy order (#677)
8d827f6d2387ddfb298e967755ecca492174e371,Carlos Renato Salim Campos,2021-04-30, [OE-1459] Fix links (#705)
31b6903579c6d5f5423068d4c28ae251e01274da,Carlos Renato Salim Campos,2021-04-30,[OE-1500] Feature Flag Quantity (#702)
98bfe112f6b9c97556a28bdf996333f9137c3f17,Carlos Renato Salim Campos,2021-04-30,[OE-1501] Change Message (#703)
3cbefe46456458ea4ba148de1299cfa393a193e8,Viatcheslav Ivanov,2021-04-30,[OE-1499] Use format money util for all money value renders (#701)
9784dd7972f2d3d077437358868b4b1cefdae07c,Isao Kozakai,2021-04-29,[OE-1506] Fix tooling charge quantity as one (#699)
f95b7d7ca5261de6be3bfcd083b1ad41e75aed3f,Isao Kozakai,2021-04-29,[OE-1479] Change country name input to select on Legacy Create Order -> Checkout page (#683)
2cfcfd94ada720d52e2b73e7b0909832d3bbb5f5,Isao Kozakai,2021-04-29,[OE-1499] Make it format prices correctly (#696)
86d2bbc6bb9999923164eb90a51a3a9f908ed204,Carlos Renato Salim Campos,2021-04-29,[OE-1501] Fix Create Purchase Order button (#697)
ce465db87131a07a607d0914aa5bbaf188a5dfb2,Carlos Renato Salim Campos,2021-04-29,[OE-1295] Filter Shipment Products (#684)
ea7544a58d5f85e7ed69b340a672e62e0778b573,Carlos Renato Salim Campos,2021-04-29,[OE-1295] Fixes before approval (#682)
f5920ddcd8dd3cf29c51db7073f497495cd97e33,Carlos Renato Salim Campos,2021-04-29,[OE-1462] Fix Text (#687)
f99d4e599b7b8cb4c924d71e63b88747ac4694ea,Carlos Renato Salim Campos,2021-04-29,[OE-1456] Get Packing Slip (#695)
ff9556fc7878c9d9c4fab9f3bf2d5258eb1e01e1,,2021-04-27,Update dependencies to latest (#691)
e55bec6ac2e009412fdccd87c7a74159925f33db,Carlos Renato Salim Campos,2021-04-26,[OE-1456] Fix Shipment (#694)
ef004b663f4f52f917681c4c7f98b7d4b26619dc,Carlos Renato Salim Campos,2021-04-26,[OE-1465] Bug fixes (#693)
310fe719b73e9d8455460b9a6beaf4926906b799,Carlos Renato Salim Campos,2021-04-26,[OE-1472] Review no answer deny (#692)
f7b35f1ae40a2412d98691591da84295f8a460c9,Carlos Renato Salim Campos,2021-04-26,[OE-1458] Change Price Summary (#688)
26ffcd908e359ef08908bba3f79cbc6326afe785,Carlos Renato Salim Campos,2021-04-26,[OE-1461] Include message (#690)
b6060c80b9869d566e48fba89e66fe3e70bd3676,Carlos Renato Salim Campos,2021-04-26,[OE-1452] Include Text (#689)
607dcd46dcf8b58a3737776c3d761a0d54e20855,Carlos Renato Salim Campos,2021-04-26,[OE-1470] Fix Message (#686)
808ae27cda7d70a6133e9cee4768ca001bcc7a4e,Carlos Renato Salim Campos,2021-04-26,[OE-1474] Provide revised PO document for change request (#685)
08331c88f90358624d0d237b320996a59cd05992,Carlos Renato Salim Campos,2021-04-23,[OE-1453] Shipment Details (#681)
48dab692f9b86d9b1a4c914fc08069eaa10e9c26,Isao Kozakai,2021-04-23,[OE-1422] Customer should be able to create RFQ with same part number and revision (#671)
00e17d31ceca92f6c2039853586fa58b31a67eb3,Carlos Renato Salim Campos,2021-04-23,[OE-1453] Change Text (#680)
11e1e696c31cacc92537f7f9a664eced9b82325a,Carlos Renato Salim Campos,2021-04-23,[OE-1295] Fix Shipments (#679)
d1de88168414cd5383e14bbcf006ae389ece45fd,Carlos Renato Salim Campos,2021-04-23,[OE-1456] As vendor I want to complete PO shipment (#678)
46e0ccfb3982d237bc5ed070a1a5666303096139,Carlos Renato Salim Campos,2021-04-22,Translation 21-04-2021 (#674)
67cd30780e3d8802cfc090208ca4ee3112c01d81,Carlos Renato Salim Campos,2021-04-22,[OE-1323] Fix ProductionRun total (#676)
e5a63baea6c942058b9ef7c39c945d555c5f2f34,Carlos Renato Salim Campos,2021-04-21,[OE-1475] Redefine Production Run (#675)
fb1265db58c4c3740975bff02d4dde86969543d7,Carlos Renato Salim Campos,2021-04-21,[OE-1295] Change Shipments Order (#672)
c08ee44602fc84210f9ab50c9a3f3c0fb328efe0,Carlos Renato Salim Campos,2021-04-21,[OE-1328] Check PO Number (#673)
bfdc03f2506ce9062e15a33a382b5e17ad7e9fbe,Viatcheslav Ivanov,2021-04-21,chore: improve createOrder logging
67bdb3d36a282ebaeb935c41124405eacba04cfa,Carlos Renato Salim Campos,2021-04-20,Translation 2021 04 16 (#665)
905a741bed9a5e47935c4278296cb553fd510dd9,Carlos Renato Salim Campos,2021-04-19,[OE-1321] Include Packing Slip (#670)
e8d803871e5a02bd8fec45f8a970ca09f361a1b7,Carlos Renato Salim Campos,2021-04-19,[OE-1322] Fix Text (#669)
1043ff23adfd5ea675f6a44716b320b518e2cd20,Carlos Renato Salim Campos,2021-04-19,[OE-1308] Approve Change Request (#668)
ba48b5e2d1436dbc16384ba89ae312214c44b08e,Carlos Renato Salim Campos,2021-04-19,[OE-1321] Fix text (#667)
59bf2274c639c1e31ed58d8776cc993ff009965d,,2021-04-19,Update dependencies to latest (#666)
d5e4f12a96b117bd5e6362644129d94499a2cd8b,Isao Kozakai,2021-04-19,[OE-1433] Make it add language from the browser language when the user signs up (#657)
661ce98b60783fa7d45275526e9de46ccd06d376,Carlos Renato Salim Campos,2021-04-17,[OE-1308] User wants to be able to suggest changes to PO (#658)
6870926eb174c4714237ae006ca4c2bb5e147963,Carlos Renato Salim Campos,2021-04-16,[OE-1318] Fix CarrierType (#664)
73fe9b3b53ffdbb5a7d0f1adf2fc4d49293ae82c,Carlos Renato Salim Campos,2021-04-16,Translation 04-16-2021 Remove # from code (#663)
175abedd991aab9eac216ad805e542325b3aa68b,Carlos Renato Salim Campos,2021-04-16,[OE-1319] Fixes Production Run (#662)
65846f1b3f66526ce3c028440346152825ca9a70,Carlos Renato Salim Campos,2021-04-16,[OE-1318] Fix Production Run Messages (#661)
a4cf5925ee8fdf0add035671a40fb577471b47fc,Carlos Renato Salim Campos,2021-04-16,[OE-1297] Fix Summary (#660)
34f3387ac3f0f29fc62eecd4a89f32fb26d99992,Carlos Renato Salim Campos,2021-04-16,[OE-1316] Include Translation (#659)
183beb6b6a4622098577e2992b1c8f5713544a04,Isao Kozakai,2021-04-15,"[OE-1433,OE-1434] I want app to detect my preferred language (#643)"
d9c8e016b44e3a8452bd417d2dc02cfee97f1ad6,Isao Kozakai,2021-04-15,[OE-1408] As vendor I want to specify quote currency when bidding for RFQ (#640)
799beb48c1ac58f65e43e08c6c18959e5a9a94be,Carlos Renato Salim Campos,2021-04-14,[OE-1317] Fix Message (#656)
78bcddd3b3cbcd36436c87a69582b2cc32d02f8e,Carlos Renato Salim Campos,2021-04-14,[OE-1316] Fix Translations (#655)
6981d79743a622865b630a1620c02d85c7214266,Carlos Renato Salim Campos,2021-04-14,[OE-1320] Bug Fixes 1 to 4 (#654)
c1f881d5c60eed13330b24b77843f4cbfb0a6cd2,Carlos Renato Salim Campos,2021-04-14,[OE-1319] Fix isReorder (#653)
4cd34e77b4a0de4764acd9c8c3cfca99ded9b772,Carlos Renato Salim Campos,2021-04-14,[OE-1318] Bug Fixes 1 to 3 (#652)
b28d53cffdf7e123fa99a7b28594e6a0cd261ceb,Carlos Renato Salim Campos,2021-04-13,Translation 04-13-2021 (#651)
97308e91ce249e6439cdf4046162adff2c68f93c,,2021-04-13,Update dependencies to latest (#644)
f016acdbae1adbe834b1c342f8819b5e47b66e4c,Carlos Renato Salim Campos,2021-04-13,[OE-1317] Fix production run state (#650)
e3487b0d538a83476ce5951a3603f1261b6f7c9f,Carlos Renato Salim Campos,2021-04-13,[OE-1316] Alert If no Changed was request on ChangeRequest (#649)
c4b93164be0c9a53153d98e1303a3a771efa3e99,Carlos Renato Salim Campos,2021-04-13,[OE-1316] Improve & Fix: Edit Shipments & Production Run Quantities Input (#648)
19213b55b968f49df584ec9e2dc9467aa2a40805,Carlos Renato Salim Campos,2021-04-13,[OE-1316] Re Submit proof for production (#647)
6201d12a0365329c9f97f77230ee9a21c1c0f2ee,Carlos Renato Salim Campos,2021-04-12,Translation Update April 12nd 2021 (#646)
f9c611d355d35be882821a7b1d79d931827fd281,Carlos Renato Salim Campos,2021-04-12,[OE-1394] Show dashboard directly for first time order (#645)
bc946bb9beff0ce749e05d805b37b322d1c591cd,Carlos Renato Salim Campos,2021-04-12,[OE-1394] Complete Purchase Order Shipment (#642)
493e396e7a1232234df08f578c060d08d8dea0e3,Viatcheslav Ivanov,2021-04-08,[OE-1440] Small copy change
8b1019bb3e2cffe43108243308bc7e0bacbe6886,Viatcheslav Ivanov,2021-04-08,[OE-1440] Improve validation and error handling when inviting new partner
b3248ada7ffc94ddc29602c412ca3c6f63ddb502,Viatcheslav Ivanov,2021-04-07,[OE-1438] Redirect to login page if invitation is accepted
fc6cd7481eea04e3e0c86d81c2f1af0d73b3d322,Carlos Renato Salim Campos,2021-04-07,[OE-1310] Include disabled for components (#641)
fc3fe60d311ac323e119c8d203db45350d1c3e77,Viatcheslav Ivanov,2021-04-06,chore: default tooling charges to 0 if not available
0e750a537e6bf43398c36bf94b3c290b50d54f75,,2021-04-06,Update dependencies to latest (#638)
31bbf253fbfe05cd927a2607f8cb9d249050ba78,Isao Kozakai,2021-04-05,[OE-1407] As customer I want to specify my preferred currency when creating RFQ (#633)
c27b1c12b08e666cdf831889b3ee856ca20dae85,Isao Kozakai,2021-04-05,[OE-1416] Fix the add products button (#639)
e77841cf84968b3b486d40ca577ab268248212f7,Isao Kozakai,2021-04-05,[OE-1406] Include tooling charges in total costs (#635)
27c8de81205d78add43699d734e04c9670225e01,Carlos Renato Salim Campos,2021-04-05,[OE-1297] I want to see PO summary (#637)
2d976a94274106f84885a97362ca6462f4e56c34,Carlos Renato Salim Campos,2021-04-05,[OE-1299] Fix Spacing (#636)
5a6cb77a3a45304a4ea60948339288a3f49635c1,Carlos Renato Salim Campos,2021-04-02,[OE-1310] Include Error Treatment (#634)
b428d1854bda3a5eb3715a0cf1055943f07b1855,Carlos Renato Salim Campos,2021-04-01,[OE-1310] CORE-API Integration (#632)
0328a1c7e38f2266d576dfc5598ec922005f157e,Isao Kozakai,2021-03-31,"[OE-1396,OE-1397] As user I want to be able to import multiple partners (#629)"
4f8239123a0235eebd07e01c7ce222237f25baa8,Carlos Renato Salim Campos,2021-03-31,[OE-1317] Notify customer that sample production add LOADING (#631)
7d6e0ba6d659f172a1ef282e383cc809482b0c2f,Carlos Renato Salim Campos,2021-03-30,Update translation 2021 03 30 (#630)
5fb3ac2c727235b0fbf1b2227518f7120b0575ab,Viatcheslav Ivanov,2021-03-30,chore: move partners under NCRs in sidebar
a341278193d276b0b489747e3d167f60a1927327,Carlos Renato Salim Campos,2021-03-30,Change from  NCR-rootCause to RFQ-averageLeadTime (#628)
745b3aa5fb7712fac3a28bd19b7e8e4315186226,Carlos Renato Salim Campos,2021-03-29,Change Invoices to subscriptionInvoices (#627)
4c6728cd4fcb1f976e6f887b2ad73857db0bdce5,Isao Kozakai,2021-03-29,[OE-1395] Correct the texts (#626)
564de073b9a25d156309a62f3d64bbcb6d10843c,Carlos Renato Salim Campos,2021-03-29,Update Translation & Remove CreateRFQ button (#625)
a1ae7bf04e2476cacf0cc40e54d313aba4766ffc,,2021-03-29,Update dependencies to latest (#623)
985e463a7abfacb43f64c968b6f7a954e0ee5142,Isao Kozakai,2021-03-29,[OE-1395] As PO I want my partners page be available in sidebar (#624)
1f86f7b26441e05b26018e1ea81e24f7c950b08e,Isao Kozakai,2021-03-26,[OE-1036] Make it not show the product menu drop-down when it's disabled (#622)
19843b03dc97436928b76af21eec43db3549735c,Isao Kozakai,2021-03-26,[OE-1371] Add currency to the purchase order list (#621)
8946feb0ad4890293078e8e3fa8d0ebd53a73344,Isao Kozakai,2021-03-26,[OE-1371] Add currency to Purchase Order Dashboard (#620)
3bb38cd0f39c79abdc28639c17a7a781c20d5bb5,Isao Kozakai,2021-03-26,[OE-1036] Fix the issue with dates (#619)
217fcd173f70533998d3022e0f371916b0c15630,Isao Kozakai,2021-03-26,[OE-1371] Use currency depending on product (#618)
af1314a32d8495de4644e5ad964a2eaf067cb62e,Carlos Renato Salim Campos,2021-03-24,Fix: data from previous tab is loaded when selecting tabs on Manage Partners page (#617)
55fe4b2be5dfc7bbbee21dc8d62707a8b41c7826,Isao Kozakai,2021-03-24,[OE-1371] As user I want to see product prices and order prices in relationship currency between partners (#616)
722f671d0e36b2358b00df0cfae58fa2bcc40cf9,,2021-03-24,Update dependencies to latest (#609)
e2efc6748fc07ded8a85311747f4bf55ca965deb,Isao Kozakai,2021-03-23,[OE-1036] Correct names for ShippingAccountSelect and ShippingAddressSelect (#615)
4a61b52a1a51876056298e6cfb38350cdf610fbe,Isao Kozakai,2021-03-23,[OE-1036] Bug fix 2 (#614)
c61e8f0a4c4c52b1fd17bccddda3b52e329b0da7,Isao Kozakai,2021-03-23,[OE-1037] Make it avoid showing next state data on the dialog (#613)
